Dataset,BIOME,Species,GrowthForm,Decid_Evergreen,Needle_Broadleaf,C3C4,N2_fixer,logLL,logLMA,logNmass,logPmass,logAmass,logRdmass
Pyankov_Urals_Yekaterinburg,BOREAL,Orthilia secunda,S,,B,C3,N,,1.93,0.173,,,
Pyankov_Urals_Yekaterinburg,BOREAL,Pyrola media,S,,,,N,,1.69,0.182,,,
Pyankov_Urals_Yekaterinburg,BOREAL,Pyrola minor,S,,,,N,,1.53,0.201,,,
Pyankov_Urals_Yekaterinburg,BOREAL,Pyrola rotundifolia,S,,,,N,,1.69,0.161,,,
Pyankov_Urals_Yekaterinburg,BOREAL,Vaccinium myrtillus,S,D,B,C3,N,,1.36,0.344,,,
Pyankov_Urals_Yekaterinburg,BOREAL,Sparganium erectum,H,,,,N,,1.74,0.446,,,
Pyankov_Urals_Yekaterinburg,BOREAL,Typha latifolia,H,,,,N,,2.1,0.498,,,
Reichetal_Colorado,TEMP_FOR,Abies lasiocarpa,T,E,N,C3,N,1.98,2.41,0.013,,1.06,0.54
Reichetal_Colorado,TEMP_FOR,Acomastylis rosii,H,,B,C3,N,0.3,1.92,0.398,,2.08,1.32
Reichetal_Colorado,TEMP_FOR,Arctostaphylos uva-ursi,S,E,B,C3,N,1.26,2.11,0.09,,1.5,0.72
Reichetal_Colorado,TEMP_FOR,Bistorta bistortoides,H,,B,C3,N,0.3,1.92,0.591,,2.13,1.45
Reichetal_Colorado,TEMP_FOR,Picea engelmanii,T,E,N,C3,N,1.95,2.49,0.013,,1.06,0.51
Reichetal_Colorado,TEMP_FOR,Pinus flexilis,T,E,N,C3,N,1.56,2.56,0.049,,1.41,0.6
Reichetal_Colorado,TEMP_FOR,Psychrophila leptosepala,H,,B,C3,N,0.4,1.9,0.462,,2.04,1.18
Reichetal_Colorado,TEMP_FOR,Salix glauca,T,D,B,C3,N,0.48,1.91,0.42,,2.09,1.25
Reichetal_Colorado,TEMP_FOR,Salix planifolia,T,,B,C3,N,0.48,1.91,0.427,,2.18,1.39
Reichetal_Colorado,TEMP_FOR,Vaccinium myrtillus,S,D,B,C3,N,0.54,1.77,0.369,,2.02,1.03
Reichetal_N_Carolina,TEMP_FOR,Acer rubrum,T,D,B,C3,N,0.72,1.8,0.264,,2.1,1.11
Reichetal_N_Carolina,TEMP_FOR,Eupatorium rugesum,H,,B,C3,N,0.68,1.33,0.593,,2.58,1.65
Reichetal_N_Carolina,TEMP_FOR,Galax aphylla,H,,B,C3,N,1.26,1.9,-0.051,,1.89,0.99
Reichetal_N_Carolina,TEMP_FOR,Helianthus microcephalus,H,,B,C3,N,0.61,1.6,0.418,,2.41,1.55
Reichetal_N_Carolina,TEMP_FOR,Kalmia latifolia,T,E,B,C3,N,1.56,2.02,0.061,,1.64,0.95
Reichetal_N_Carolina,TEMP_FOR,Liriodendron tulipifera,T,D,B,C3,N,0.72,1.78,0.35,,2.23,1.15
Reichetal_N_Carolina,TEMP_FOR,Pinus rigida,T,E,N,C3,N,1.52,2.31,0.064,,1.75,0.72
Reichetal_N_Carolina,TEMP_FOR,Pinus strobus,T,E,N,C3,N,1.32,2.04,0.13,,1.7,0.72
Reichetal_N_Carolina,TEMP_FOR,Podophyllum peltatum,H,,B,C3,N,0.48,1.49,0.618,,2.42,1.43
Reichetal_N_Carolina,TEMP_FOR,Quercus coccinea,T,D,B,C3,N,0.76,1.93,0.238,,2.05,1.06
Reichetal_N_Carolina,TEMP_FOR,Rhododendron maximum,T,E,B,C3,N,1.68,2.31,-0.066,,1.53,0.58
Reichetal_N_Carolina,TEMP_FOR,Robinia pseudoacacia,T,D,B,C3,Y,0.66,1.58,0.636,,2.39,1.51
Reichetal_N_Carolina,TEMP_FOR,Tsuga canadensis,T,E,N,C3,N,1.78,2.09,-0.004,,1.64,0.49
Reichetal_N_Carolina,TEMP_FOR,Veratrum parviflorum,H,,B,C3,N,0.56,1.53,,,2.16,1.27
Reichetal_New_Mexico,WLAND,Atriplex canescens,H,,B,C3,N,0.85,2.4,0.322,,1.9,1.09
Reichetal_New_Mexico,WLAND,Baccharis angustifolia,T,,B,C3,N,0.4,1.98,0.29,,2.3,1.24
Reichetal_New_Mexico,WLAND,Eleagnus angustifolia,T,,B,C3,N,0.48,1.91,0.6,,2.24,1.37
Reichetal_New_Mexico,WLAND,Gutierrezia sarothrae,S,,B,C3,N,0.78,2.47,0.225,,1.77,1.16
Reichetal_New_Mexico,WLAND,Juniperus monosperma,T,E,N,C3,N,1.89,2.89,0.068,,1.06,0.68
Reichetal_New_Mexico,WLAND,Larrea tridentata,S,E,B,C3,N,1.08,2.4,0.288,,1.93,0.89
Reichetal_New_Mexico,WLAND,Pinus edulis,T,E,N,C3,N,1.82,2.61,0.025,,1.1,
Reichetal_New_Mexico,WLAND,Populus fremontii,T,,B,C3,N,0.48,2.08,0.22,,2.08,1.16
Reichetal_New_Mexico,WLAND,Prosopis glandulosa,T,,B,C3,Y,0.85,2.29,0.396,,1.96,0.94
Reichetal_New_Mexico,WLAND,Quercus turbinella,T,,B,C3,N,0.9,2.18,0.188,,,1.19
Reichetal_S_Carolina,TEMP_FOR,Lyonia lucida,S,E,B,C3,N,1.29,2.38,-0.036,,1.43,0.76
Reichetal_S_Carolina,TEMP_FOR,Persea borbonia,S,E,B,C3,N,1.26,2.05,0.215,,1.79,0.83
Reichetal_S_Carolina,TEMP_FOR,Pinus palustris,T,E,N,C3,N,1.51,2.41,-0.086,,1.22,0.56
Reichetal_S_Carolina,TEMP_FOR,Pinus serotina,T,E,N,C3,N,1.43,2.44,-0.086,,1.2,0.7
Reichetal_S_Carolina,TEMP_FOR,Pterocaulon pycnostachyum,H,,B,C3,N,0.71,1.91,0.294,,2.01,1.19
Reichetal_S_Carolina,TEMP_FOR,Quercus laevis,T,D,B,C3,N,0.88,2.01,0.061,,1.82,0.8
Reichetal_S_Carolina,TEMP_FOR,Quercus virginia var geminata,T,,B,C3,N,1.04,2.2,0.188,,1.91,0.76
Reichetal_S_Carolina,TEMP_FOR,Taxodium distichum,T,,N,C3,N,0.81,2.11,0.076,,1.81,1.01
Reichetal_S_Carolina,TEMP_FOR,Vaccinium arboreum,S,,B,C3,N,1.04,2.1,0.083,,1.72,0.81
Reichetal_S_Carolina,TEMP_FOR,Vaccinium corymbosum,S,,B,C3,N,0.88,2.01,0.09,,1.78,1.1
Reichetal_Venezuela,TROP_RF,Aspidosperma album,T,E,B,C3,N,1.52,2.08,0.029,,1.72,
Reichetal_Venezuela,TROP_RF,Bellucia grossularioides,T,,B,C3,N,0.92,2.11,0.228,,2.05,0.9
Reichetal_Venezuela,TROP_RF,Caraipa heterocarpa,T,E,B,C3,N,1.59,2.17,-0.032,,1.59,
Reichetal_Venezuela,TROP_RF,Cecropia ficifolia,T,,B,C3,N,0.43,1.84,0.393,,2.4,1.26
Reichetal_Venezuela,TROP_RF,Clidemia sericea,T,,B,C3,N,0.71,1.9,0.217,,2.06,
Reichetal_Venezuela,TROP_RF,Eperua leucantha,T,E,B,C3,Y,1.64,2.02,0.097,,1.55,
Reichetal_Venezuela,TROP_RF,Eperua purpurea,T,E,B,C3,Y,1.63,,0.182,,1.74,
Reichetal_Venezuela,TROP_RF,Goupia glabra,T,,B,C3,N,1.06,1.89,0.179,,2,
Reichetal_Venezuela,TROP_RF,Leguminosae sp,T,E,B,C3,N,1.7,2.14,0.33,,1.68,
Reichetal_Venezuela,TROP_RF,Licania heteromorpha,T,E,B,C3,N,1.6,2.17,0.114,,1.73,0.72
Reichetal_Venezuela,TROP_RF,Manihot esculenta,S,,B,C3,N,0.18,1.56,0.6,,2.67,1.52
Reichetal_Venezuela,TROP_RF,Miconia dispar,T,,B,C3,N,1.08,2.04,0.201,,1.96,0.72
Reichetal_Venezuela,TROP_RF,Micrandra sprucei,T,E,B,C3,N,1.7,2.23,0.033,,1.64,
Reichetal_Venezuela,TROP_RF,Micropholis magueirei,T,E,B,C3,N,1.7,2.26,-0.097,,,
Reichetal_Venezuela,TROP_RF,Neea obovata,T,,B,C3,N,1.08,1.99,0.265,,1.81,
Reichetal_Venezuela,TROP_RF,Ocotea costulata,T,E,B,C3,N,1.59,2.11,0.176,,1.65,0.7
Reichetal_Venezuela,TROP_RF,Protium sp1,T,E,B,C3,N,1.52,2.06,-0.066,,1.54,0.78
Reichetal_Venezuela,TROP_RF,Protium sp2,T,E,B,C3,N,1.54,2.09,0.248,,1.83,0.76
Reichetal_Venezuela,TROP_RF,Protium sp3,T,E,B,C3,N,1.71,2.24,0.013,,1.52,
Reichetal_Venezuela,TROP_RF,Retiniphyllum truncatum,T,E,B,C3,N,1.22,2.08,-0.167,,1.67,
Reichetal_Venezuela,TROP_RF,Rhodognaphalopsis humilis,T,E,B,C3,N,1.38,2.12,-0.108,,1.67,
Reichetal_Venezuela,TROP_RF,Solanum straminifolia,T,,B,C3,N,0.3,1.54,0.593,,2.58,1.53
Reichetal_Venezuela,TROP_RF,Vismia japurensis,T,,B,C3,N,0.84,1.98,0.215,,2.15,0.97
Reichetal_Venezuela,TROP_RF,Vismia lauriformis,T,,B,C3,N,0.65,1.94,0.253,,2.2,1.04
Reichetal_Wisconsin,TEMP_FOR,Acer rubrum,T,D,B,C3,N,0.74,1.78,0.322,,2.03,1.09
Reichetal_Wisconsin,TEMP_FOR,Acer saccharum,T,D,B,C3,N,0.74,1.9,0.267,,2,0.85
Reichetal_Wisconsin,TEMP_FOR,Andromeda glaucophylla,S,E,B,C3,N,1.11,2.12,0.143,,1.85,
Reichetal_Wisconsin,TEMP_FOR,Arisaema triphyllum,H,,B,C3,N,,1.42,0.803,,,
Reichetal_Wisconsin,TEMP_FOR,Baptisia leucophaea,H,,B,C3,Y,0.54,1.97,0.555,,2.2,1.56
Reichetal_Wisconsin,TEMP_FOR,Betula nigra,T,,B,C3,N,0.72,1.93,0.358,,2.07,
Reichetal_Wisconsin,TEMP_FOR,Betula pumilla,T,,B,C3,N,0.78,2.03,0.179,,1.83,
Reichetal_Wisconsin,TEMP_FOR,Carya ovata,T,D,B,C3,N,0.75,1.95,0.297,,1.96,
Reichetal_Wisconsin,TEMP_FOR,Caulophyllum thalictroides,H,,B,C3,N,,1.37,0.765,,2.4,
Reichetal_Wisconsin,TEMP_FOR,Celtis occidentalis,T,,B,C3,N,0.74,1.92,0.378,,2.07,
Reichetal_Wisconsin,TEMP_FOR,Chamaedaphne calyculata,S,E,B,C3,N,1.11,1.94,0.076,,1.85,
Reichetal_Wisconsin,TEMP_FOR,Cornus florida,T,D,B,C3,N,0.75,1.97,0.146,,1.93,
Reichetal_Wisconsin,TEMP_FOR,Cornus racemosa,S,,B,C3,N,0.78,1.91,0.161,,1.98,
Reichetal_Wisconsin,TEMP_FOR,Dentaria laciniata,H,,B,C3,N,0.04,1.53,0.724,,2.64,
Reichetal_Wisconsin,TEMP_FOR,Echinacea purpurea,H,,B,C3,N,0.6,1.89,0.176,,2.09,1.24
Reichetal_Wisconsin,TEMP_FOR,Erythronium americanum,H,,B,C3,N,0.28,1.65,0.623,,2.42,1.72
Reichetal_Wisconsin,TEMP_FOR,Fraxinus americana,T,D,B,C3,N,0.76,1.86,0.297,,2.08,
Reichetal_Wisconsin,TEMP_FOR,Ilex verticillata,S,,B,C3,N,0.78,1.96,0.19,,1.86,
Reichetal_Wisconsin,TEMP_FOR,Juglans nigra,T,,B,C3,N,0.7,1.52,0.471,,2.24,
Reichetal_Wisconsin,TEMP_FOR,Juniperus virginiana,T,,N,C3,N,,2.52,0.215,,1.52,
Reichetal_Wisconsin,TEMP_FOR,Larix decidua,T,D,N,C3,N,0.78,1.86,0.322,,2.01,
Reichetal_Wisconsin,TEMP_FOR,Larix laricina,T,,N,C3,N,0.78,2.08,0.155,,1.72,
Reichetal_Wisconsin,TEMP_FOR,Lonicera bella,S,,B,C3,N,0.83,1.92,0.279,,2.07,
Reichetal_Wisconsin,TEMP_FOR,Picea glauca,T,E,N,C3,N,1.78,2.46,0.093,,1.36,0.6
Reichetal_Wisconsin,TEMP_FOR,Picea mariana,T,E,N,C3,N,1.78,2.47,0.083,,1.57,
Reichetal_Wisconsin,TEMP_FOR,Pinus banksiana,T,E,N,C3,N,1.43,2.39,0.093,,1.49,0.78
Reichetal_Wisconsin,TEMP_FOR,Pinus resinosa,T,E,N,C3,N,1.56,2.47,0.068,,1.38,
Reichetal_Wisconsin,TEMP_FOR,Pinus strobus,T,E,N,C3,N,1.32,2.13,0.23,,1.65,0.67
Reichetal_Wisconsin,TEMP_FOR,Pinus sylvestris,T,E,N,C3,N,1.43,2.47,0.143,,1.54,0.79
Reichetal_Wisconsin,TEMP_FOR,Podophyllum peltatum,H,,B,C3,N,0.48,1.51,0.65,,2.39,
Reichetal_Wisconsin,TEMP_FOR,Populus deltoides,T,D,B,C3,N,0.7,1.96,0.373,,2.21,1.15
Reichetal_Wisconsin,TEMP_FOR,Populus tremuloides,T,D,B,C3,N,0.7,1.92,0.344,,2.15,1.35
Reichetal_Wisconsin,TEMP_FOR,Prunus serotina,T,D,B,C3,N,0.74,2,0.316,,2.1,
Reichetal_Wisconsin,TEMP_FOR,Quercus ellipsoidalis,T,,B,C3,N,0.78,2.02,0.322,,2.1,1.12
Reichetal_Wisconsin,TEMP_FOR,Quercus macrocarpa,T,D,B,C3,N,0.78,1.94,0.371,,2.17,
Reichetal_Wisconsin,TEMP_FOR,Rhamnus cathartica,S,D,B,C3,N,0.83,1.94,0.362,,2.13,
Reichetal_Wisconsin,TEMP_FOR,Sanguinaria canadensis,H,,B,C3,N,0.6,1.49,0.729,,2.41,1.81
Reichetal_Wisconsin,TEMP_FOR,Sarracenia purpurea,H,E,B,C3,N,1.48,2.11,0.057,,1.36,
Reichetal_Wisconsin,TEMP_FOR,Silphium integrifolium,H,,B,C3,N,0.6,1.93,0.22,,2.06,1.28
Reichetal_Wisconsin,TEMP_FOR,Silphium terebinthinaceum,H,,B,C3,N,0.48,1.88,0.158,,2.24,1.25
Reichetal_Wisconsin,TEMP_FOR,Thuja occidentalis,T,E,N,C3,N,1.68,2.35,-0.119,,1.51,
Reichetal_Wisconsin,TEMP_FOR,Trillium grandiflora,H,,B,C3,N,0.57,1.45,0.713,,2.32,
Reichetal_Wisconsin,TEMP_FOR,Ulmus americana,T,D,B,C3,N,0.76,2.08,0.286,,2.06,
Ricklefs_SE_Ontario,TEMP_FOR,Acer negundo,T,D,B,C3,N,,1.57,0.398,-0.77,,
Ricklefs_SE_Ontario,TEMP_FOR,Acer pensylvanicum,T,D,B,C3,N,,1.48,0.279,-0.569,,
Ricklefs_SE_Ontario,TEMP_FOR,Acer rubrum,T,D,B,C3,N,,1.89,0.301,-0.721,,
Ricklefs_SE_Ontario,TEMP_FOR,Acer saccharum,T,D,B,C3,N,,1.67,0.342,-0.553,,
Ricklefs_SE_Ontario,TEMP_FOR,Rhus typhina,T,D,B,C3,N,,1.82,0.491,-0.409,,
Ricklefs_SE_Ontario,TEMP_FOR,Alnus rugosa,T,D,B,C3,Y,,1.78,0.477,-0.658,,
Ricklefs_SE_Ontario,TEMP_FOR,Betula alleghaniensis,T,D,B,C3,N,,1.66,0.342,-0.77,,
Ricklefs_SE_Ontario,TEMP_FOR,Betula papyrifera,T,D,B,C3,N,,1.86,0.342,-0.678,,
Ricklefs_SE_Ontario,TEMP_FOR,Carpinus caroliniana,T,D,B,C3,N,,1.73,0.301,-0.745,,
Ricklefs_SE_Ontario,TEMP_FOR,Ostrya virginiana,T,D,B,C3,N,,1.57,0.342,-0.602,,
Ricklefs_SE_Ontario,TEMP_FOR,Cornus alternifolia,T,D,B,C3,N,,1.6,0.23,-0.959,,
Ricklefs_SE_Ontario,TEMP_FOR,Fagus grandifolia,T,D,B,C3,N,,1.73,0.322,-0.77,,
Ricklefs_SE_Ontario,TEMP_FOR,Quercus alba,T,D,B,C3,N,,1.68,0.342,-0.678,,
Ricklefs_SE_Ontario,TEMP_FOR,Quercus rubra,T,D,B,C3,N,,1.74,0.255,-0.699,,
Ricklefs_SE_Ontario,TEMP_FOR,Quercus macrocarpa,T,D,B,C3,N,,1.98,0.322,-0.721,,
Ricklefs_SE_Ontario,TEMP_FOR,Carya cordiformis,T,D,B,C3,N,,1.64,0.415,-0.495,,
Ricklefs_SE_Ontario,TEMP_FOR,Carya ovata,T,D,B,C3,N,,1.72,0.342,-0.638,,
Ricklefs_SE_Ontario,TEMP_FOR,Juglans cinerea,T,D,B,C3,N,,1.79,0.415,-0.409,,
Ricklefs_SE_Ontario,TEMP_FOR,Fraxinus americana,T,D,B,C3,N,,1.82,0.322,-0.456,,
Ricklefs_SE_Ontario,TEMP_FOR,Fraxinus nigra,T,D,B,C3,N,,1.86,0.322,-0.921,,
Ricklefs_SE_Ontario,TEMP_FOR,Fraxinus pennsylvanica,T,D,B,C3,N,,1.94,0.255,-0.678,,
Ricklefs_SE_Ontario,TEMP_FOR,Prunus serotina,T,D,B,C3,N,,1.78,0.431,-0.854,,
Ricklefs_SE_Ontario,TEMP_FOR,Prunus pennsylvanica,T,D,B,C3,N,,1.7,0.38,-0.699,,
Ricklefs_SE_Ontario,TEMP_FOR,Prunus virginiana,T,D,B,C3,N,,1.92,0.447,-0.921,,
Ricklefs_SE_Ontario,TEMP_FOR,Malus sp,T,D,B,C3,N,,1.9,0.398,-0.854,,
Ricklefs_SE_Ontario,TEMP_FOR,Populus balsamifera,T,D,B,C3,N,,1.85,0.301,-0.538,,
Ricklefs_SE_Ontario,TEMP_FOR,Populus deltoides,T,D,B,C3,N,,1.85,0.38,-0.638,,
Ricklefs_SE_Ontario,TEMP_FOR,Populus grandidentata,T,D,B,C3,N,,1.8,0.398,-0.62,,
Ricklefs_SE_Ontario,TEMP_FOR,Populus tremuloides,T,D,B,C3,N,,1.9,0.415,-0.62,,
Ricklefs_SE_Ontario,TEMP_FOR,Salix nigra,T,D,B,C3,N,,1.75,0.398,-0.886,,
Ricklefs_SE_Ontario,TEMP_FOR,Tilia americana,T,D,B,C3,N,,1.74,0.477,-0.432,,
Ricklefs_SE_Ontario,TEMP_FOR,Ulmus americana,T,D,B,C3,N,,1.79,0.38,-0.638,,
Ricklefs_SE_Ontario,TEMP_FOR,Ulmus rubra,T,D,B,C3,N,,1.78,0.398,-0.745,,
Ricklefs_SE_Ontario,TEMP_FOR,Ulmus thomasii,T,D,B,C3,N,,1.81,0.362,-0.469,,
Schulze_Kapalga,WLAND,Acacia mimula,T,E,B,,Y,,2.27,0.378,,,
Schulze_Kapalga,WLAND,Buchanania obovata,T,D,B,C3,N,,2.12,0.244,,,
Schulze_Kapalga,WLAND,Erythrophleum chlorostachys,T,D,B,C3,Y,,1.96,0.373,,,
Schulze_Kapalga,WLAND,Eucalyptus clavigera,T,D,B,C3,N,,2.27,0.084,,,
Schulze_Kapalga,WLAND,Eucalyptus miniata,T,E,B,C3,N,,2.26,0.046,,,
Schulze_Kapalga,WLAND,Eucalyptus porrecta,T,D,B,C3,N,,2.11,0.089,,,
Schulze_Kapalga,WLAND,Eucalyptus tectifica,T,E,B,C3,N,,2.12,0.204,,,
Schulze_Kapalga,WLAND,Eucalyptus tetradonta,T,E,B,C3,N,,2.35,-0.042,,,
Schulze_Kapalga,WLAND,Livistona humilis,T,E,B,,N,,2.37,0.053,,,
Schulze_Kapalga,WLAND,Planchonia careya,T,D,B,C3,N,,2.05,0.309,,,
Schulze_Kapalga,WLAND,Xanthostemon paradoxus,T,E,B,C3,N,,2.11,0.171,,,
Schulze_Katherine,WLAND,Acacia dimidiata,S,E,B,,Y,,2.3,0.334,,,
Schulze_Katherine,WLAND,Buchanania obovata,T,D,B,C3,N,,2.21,0.064,,,
Schulze_Katherine,WLAND,Eucalyptus bleeseri,T,E,B,C3,N,,2.36,-0.045,,,
Schulze_Katherine,WLAND,Eucalyptus conferiflora,T,E,B,C3,N,,2.15,0.07,,,
Schulze_Katherine,WLAND,Eucalyptus miniata,T,E,B,C3,N,,2.33,0.039,,,
Schulze_Katherine,WLAND,Eucalyptus tectifica,T,D,B,C3,N,,2.32,0.03,,,
Schulze_Katherine,WLAND,Eucalyptus tetrodonta,T,E,B,C3,N,,2.41,-0.035,,,
Schulze_Katherine,WLAND,Grevillea pyramidalis,S,E,N,,N,,2.99,-0.253,,,
Schulze_Katherine,WLAND,Lysiphyllum cunninghamii,T,E,B,,Y,,2.16,0.186,,,
Schulze_Katherine,WLAND,Petalostigma quadriloculare,S,E,B,,N,,2.31,-0.162,,,
Schulze_Katherine,WLAND,Planchonia careya,T,D,B,C3,N,,2.2,0.258,,,
Schulze_Kidman Springs,WLAND,Acacia holosericea,T,E,B,,Y,,2.45,0.29,,,
Schulze_Kidman Springs,WLAND,Carissa lanceolata,S,E,B,,N,,2.35,0.109,,,
Schulze_Kidman Springs,WLAND,Eucalyptus brevifolia,T,E,B,C3,N,,2.47,-0.086,,,
Schulze_Kidman Springs,WLAND,Eucalyptus pruinosa,T,E,B,C3,N,,2.38,0.027,,,
Schulze_Kidman Springs,WLAND,Eucalyptus pruinosa,T,E,B,C3,N,,2.35,0.122,,,
Schulze_Kidman Springs,WLAND,Eucalyptus tectifica,T,E,B,C3,N,,2.42,0.04,,,
Schulze_Kidman Springs,WLAND,Eucalyptus terminalis,T,E,B,C3,N,,2.41,-0.046,,,
Schulze_Kidman Springs,WLAND,Hakea arborescens,T,E,B,,N,,2.6,-0.247,,,
Schulze_Kidman Springs,WLAND,Lysiphyllum cunninghamii,T,E,B,,Y,,2.14,0.12,,,
Schulze_Kidman Springs,WLAND,Melaleuca sp,S,E,B,,N,,2.78,0.01,,,
Schulze_Melville Island,WLAND,Cochlospermum fraseri,T,D,B,C3,N,,2.07,0.149,,,
Schulze_Melville Island,WLAND,Cycas armstrongii,S,E,B,,N,,2.17,0.323,,,
Schulze_Melville Island,WLAND,Erythrophleum chlorostachys,T,D,B,C3,Y,,2.01,0.362,,,
Schulze_Melville Island,WLAND,Eucalyptus miniata,T,E,B,C3,N,,2.3,0.04,,,
Schulze_Melville Island,WLAND,Eucalyptus nesophilla,T,E,B,C3,N,,2.2,0.104,,,
Schulze_Melville Island,WLAND,Eucalyptus tetrodonta,T,E,B,C3,N,,2.34,0.04,,,
Schulze_Melville Island,WLAND,Livistona humilis,T,E,B,,N,,2.3,0.243,,,
Schulze_Melville Island,WLAND,Persoonia falcata,S,E,B,,N,,2.32,-0.138,,,
Schulze_Mt_Sanford,WLAND,Eucalyptus brevifolia,T,E,B,C3,N,,2.46,-0.045,,,
Schulze_Mt_Sanford,WLAND,Eucalyptus terminalis,T,E,B,C3,N,,2.45,0.014,,,
Schulze_Mt_Sanford,WLAND,Grevillea dimidiata,S,E,B,,N,,2.52,-0.112,,,
Schulze_Mt_Sanford,WLAND,Hakea leucoptera,T,E,N,,N,,3.17,-0.272,,,
Schulze_Mt_Sanford,WLAND,Lysiphyllum cunninghamii,T,E,B,,Y,,2,0.391,,,
Schulze_Mt_Sanford,WLAND,Terminalia arostrata,T,E,B,,N,,2.36,0.029,,,
Schulze_Mt_Sanford,WLAND,Terminalia canescens,T,E,B,,N,,2.28,-0.019,,,
Schulze_Mt_Sanford,WLAND,Ventilago viminalis,V,E,B,,N,,2.68,0.176,,,
Shipley_Sherbrooke,TEMP_FOR,Agrimonia gryposepala,H,,,,,,1.69,,,,
Shipley_Sherbrooke,TEMP_FOR,Asclepias syriaca,H,,B,C3,N,,1.74,,,,
Shipley_Sherbrooke,TEMP_FOR,Aster acuminatus,H,,,,,,1.34,,,,
Shipley_Sherbrooke,TEMP_FOR,Brassica oleracea,H,,,,,,1.46,,,,
Shipley_Sherbrooke,TEMP_FOR,Centaurea nigra,H,,,,,,1.83,,,,
Shipley_Sherbrooke,TEMP_FOR,Chrysanthemum leucanthemum,H,,B,C3,N,,1.77,,,,
Shipley_Sherbrooke,TEMP_FOR,Cichorium intybus,H,,B,C3,,,1.76,,,,
Shipley_Sherbrooke,TEMP_FOR,Dactylis glomerata,G,D,B,C3,,,1.66,,,,
Shipley_Sherbrooke,TEMP_FOR,Epilobium glandulosum,H,,,,,,1.59,,,,
Shipley_Sherbrooke,TEMP_FOR,Epipactis helleborine,H,,,,,,1.43,,,,
Shipley_Sherbrooke,TEMP_FOR,Erigeron strigosus,H,,,,,,1.47,,,,
Shipley_Sherbrooke,TEMP_FOR,Galeopsis tetrahit,H,,,,,,1.64,,,,
Shipley_Sherbrooke,TEMP_FOR,Hieracium scabrum,H,,,,,,1.33,,,,
Shipley_Sherbrooke,TEMP_FOR,Hypericum perforatum,H,,,,,,1.61,,,,
Shipley_Sherbrooke,TEMP_FOR,Impatiens capensis,H,,,,,,1.27,,,,
Shipley_Sherbrooke,TEMP_FOR,Lobelia inflata,H,,,,,,1.39,,,,
Shipley_Sherbrooke,TEMP_FOR,Lythrum salicaria,H,,,,,,1.79,,,,
Shipley_Sherbrooke,TEMP_FOR,Maianthemum canadense,H,,,,,,1.46,,,,
Shipley_Sherbrooke,TEMP_FOR,Melilotus alba,H,,,,,,1.72,,,,
Shipley_Sherbrooke,TEMP_FOR,Oenothera blennis,H,,,,,,1.71,,,,
Shipley_Sherbrooke,TEMP_FOR,Oenothera perennis,H,,,,,,1.31,,,,
Shipley_Sherbrooke,TEMP_FOR,Oxalis stricta,H,,,,,,1.24,,,,
Shipley_Sherbrooke,TEMP_FOR,Phleum pratense,G,,,C3,,,1.76,,,,
Shipley_Sherbrooke,TEMP_FOR,Plantago major,H,,,,,,1.72,,,,
Shipley_Sherbrooke,TEMP_FOR,Polygonum persicaria,H,,,,,,1.68,,,,
Shipley_Sherbrooke,TEMP_FOR,Potentilla simplex,H,,,,,,1.5,,,,
Shipley_Sherbrooke,TEMP_FOR,Prunella vulgaris,H,,,,,,1.42,,,,
Shipley_Sherbrooke,TEMP_FOR,Pyrola elliptica,H,,,,,,1.7,,,,
Shipley_Sherbrooke,TEMP_FOR,Rudbeckia hirta,H,,,,,,1.84,,,,
Shipley_Sherbrooke,TEMP_FOR,Solidago canadensis,H,,,,,,1.67,,,,
Shipley_Sherbrooke,TEMP_FOR,Sonchus arvensis,H,,,,,,1.69,,,,
Shipley_Sherbrooke,TEMP_FOR,Spiraea tomentosa,S,,B,C3,,,1.75,,,,
Shipley_Sherbrooke,TEMP_FOR,Trifolium pratense,H,,B,C3,Y,,1.72,,,,
Shipley_Sherbrooke,TEMP_FOR,Veronica officinalis,H,,,,,,1.58,,,,
Small1972_OTTAWA,TEMP_FOR,Acer rubrum,T,D,B,C3,N,0.78,1.85,0.324,-1.032,1.93,
Small1972_OTTAWA,TEMP_FOR,Alnus rugosa,T,D,B,C3,Y,0.78,1.96,0.403,-0.996,2.04,
Small1972_OTTAWA,TEMP_FOR,Andromeda glaucophylla,S,E,B,C3,N,1.26,2.37,0.057,-1.201,1.84,
Small1972_OTTAWA,TEMP_FOR,Aronia melanocarpa,S,D,B,C3,N,0.78,1.99,0.241,-0.857,2.1,
Small1972_OTTAWA,TEMP_FOR,Betula populifolia,T,,B,C3,N,0.78,1.77,0.253,-1.022,2.09,
Small1972_OTTAWA,TEMP_FOR,Betula pumila,T,,B,C3,N,0.78,1.93,0.258,-0.979,1.88,
Small1972_OTTAWA,TEMP_FOR,Chamaedaphne calyculata,S,E,B,C3,N,1.26,2.07,0.134,-1.097,2.2,
Small1972_OTTAWA,TEMP_FOR,Comptonia peregrina,T,,B,C3,N,0.78,1.88,0.344,-1.114,2.22,
Small1972_OTTAWA,TEMP_FOR,Gaylussacia baccata,S,,B,C3,N,0.78,1.83,0.22,-1.081,2.09,
Small1972_OTTAWA,TEMP_FOR,Ilex verticillata,S,,B,C3,N,0.78,1.72,0.403,-1.013,2.17,
Small1972_OTTAWA,TEMP_FOR,Kalmia angustifolia,T,E,B,C3,N,1.26,2.08,0.086,-1.143,1.86,
